MouseMGIID	MarkerSymbol	MarkerName	MouseSymbol	MouseName	MP_ID	MP_Term	AlleleAccID	HomologyClusterID	HumanNCBIorMGIID	HumanSymbol	HumanName
MGI:1913394	Atp6v1f		Atp6v1f		MP:0011100		Atp6v1f<em1(IMPC)J>	50231512	HGNC:16832	ATP6V1F	
MGI:1914864	Atp6v1h		Atp6v1h		MP:0011100		Atp6v1h<em1(IMPC)Bay>	50218954	HGNC:18303	ATP6V1H	
MGI:99400	Atp7a		Atp7a		MP:0002080,MP:0011100,MP:0011101		Atp7a<+>|Atp7a<Mo>|Atp7a<Mo-12H>|Atp7a<Mo-14H>|Atp7a<Mo-18H>|Atp7a<Mo-2Btlr>|Atp7a<Mo-5J>|Atp7a<Mo-to>	50217956	HGNC:869	ATP7A	
MGI:1330848	Atp8a1		Atp8a1		MP:0001260		Atp8a1<tm1a(EUCOMM)Wtsi>	50230237	HGNC:13531	ATP8A1	
MGI:1354710	Atp8a2		Atp8a2		MP:0011100		Atp8a2<wl-2J>	50232412	HGNC:13533	ATP8A2	
MGI:2180561	Atpaf2		Atpaf2		MP:0011100		Atpaf2<tm1a(KOMP)Wtsi>	50223305	HGNC:18802	ATPAF2	
MGI:108028	Atr		Atr		MP:0011100,MP:0011101		Atr<tm1Ofc>|Atr<tm1b(KOMP)Wtsi>	50227312	HGNC:882	ATR	
MGI:1925349	Atrip		Atrip		MP:0011100		Atrip<tm1b(KOMP)Wtsi>	50227529	HGNC:33499	ATRIP	
MGI:2147749	Atrnl1		Atrnl1		MP:0011100		Atrnl1<em1(IMPC)Hmgu>	50217602	HGNC:29063	ATRNL1	
MGI:103067	Atrx		Atrx		MP:0011101		Atrx<tm1Enl>	50228737	HGNC:886	ATRX	
MGI:1859293	Atxn10		Atxn10		MP:0011100		Atxn10<tm1b(KOMP)Wtsi>	50227767	HGNC:10549	ATXN10	
MGI:1277223	Atxn2		Atxn2		MP:0001260,MP:0011101		Atxn2<tm1.1Aub>|Atxn2<tm1Plt>	50227065	HGNC:10555	ATXN2	
MGI:2446242	Atxn2l		Atxn2l		MP:0011100		Atxn2l<em1Aub>	50228961	HGNC:31326	ATXN2L	
MGI:3036270	Atxn7l3		Atxn7l3		MP:0011100		Atxn7l3<tm1.1(KOMP)Wtsi>	50217608	HGNC:25416	ATXN7L3	
MGI:894678	Aurka		Aurka		MP:0011100		Aurka<tm1b(EUCOMM)Hmgu>	50220810	HGNC:11393	AURKA	
MGI:1913327	Aurkaip1		Aurkaip1		MP:0011100		Aurkaip1<em1(IMPC)Bay>	50230471	HGNC:24114	AURKAIP1	
MGI:107168	Aurkb		Aurkb		MP:0008762		Aurkb<tm1.2Mama>|Aurkb<tm2.2Mama>	50217612	HGNC:11390	AURKB	
MGI:1919847	Auts2		Auts2		MP:0011100		Auts2<em1(IMPC)Wtsi>	50217614	HGNC:14262	AUTS2	
MGI:1333798	Avil		Avil		MP:0011101		Avil<tm1(ALPP)Fawa>	50230011	HGNC:14188	AVIL	
MGI:88121	Avp		Avp		MP:0011100		Avp<tm1b(EUCOMM)Wtsi>	50217465	HGNC:894	AVP	
MGI:1096327	Axin1		Axin1		MP:0002080,MP:0008762		Axin1<Fu-ki>|Axin1<tm1.2Dic>	50224334	HGNC:903	AXIN1	
MGI:1270862	Axin2		Axin2		MP:0011100,MP:0011101		Axin2<+>|Axin2<M1J>|Axin2<M1J>|Axin2<+>|Axin2<tm1b(KOMP)Wtsi>	50217620	HGNC:904	AXIN2	
MGI:103163	Azgp1		Azgp1		MP:0001260		Azgp1<tm1.1Sbah>	50231306	HGNC:910	AZGP1	
MGI:88127	B2m		B2m		MP:0011100		B2m<tm1b(EUCOMM)Wtsi>	50217832	HGNC:914	B2M	
MGI:2145517	B3galnt2		B3galnt2		MP:0011100		B3galnt2<em1(IMPC)J>	50229810	HGNC:28596	B3GALNT2	
MGI:2152819	B3galt6		B3galt6		MP:0011100		B3galt6<em2(IMPC)Tcp>	50232506	HGNC:17978	B3GALT6	
MGI:1927169	B4galt5		B4galt5		MP:0011100		B4galt5<Gt(OST202518)Lex>|B4galt5<em1(IMPC)Tcp>	50232027	HGNC:928	B4GALT5	
MGI:1919680	B4gat1		B4gat1		MP:0011100		B4gat1<tm1.1(KOMP)Vlcg>	50217633	HGNC:15685	B4GAT1	
MGI:1351471	B9d1		B9d1		MP:0001260,MP:0011100		B9d1<+>|B9d1<tm1a(EUCOMM)Wtsi>|B9d1<tm1d(EUCOMM)Wtsi>	50223391	HGNC:24123	B9D1	
MGI:2387643	B9d2		B9d2		MP:0011100		B9d2<tm1a(EUCOMM)Wtsi>	50231460	HGNC:28636	B9D2	
MGI:1915609	Bacc1		Bacc1		MP:0011100		Bacc1<tm1.1(KOMP)Vlcg>	50220856	HGNC:28737	BACC1	
MGI:1352493	Bag3		Bag3		MP:0001260,MP:0011100		Bag3<+>|Bag3<tm1a(EUCOMM)Hmgu>|Bag3<tm1b(EUCOMM)Hmgu>	50229345	HGNC:939	BAG3	
MGI:1346330	Banf1		Banf1		MP:0011100		Banf1<em1(IMPC)J>	50220294	HGNC:17397	BANF1	
MGI:1889023	Banp		Banp		MP:0011100		Banp<em1(IMPC)J>	50229750	HGNC:13450	BANP	
MGI:1206586	Bap1		Bap1		MP:0011100		Bap1<tm1a(EUCOMM)Hmgu>	50227530	HGNC:950	BAP1	
MGI:1277215	Bbs1		Bbs1		MP:0011100		Bbs1<em1(IMPC)Mbp>	50223671	HGNC:966	BBS1	
MGI:1919019	Bbs10		Bbs10		MP:0001260,MP:0011100		Bbs10<tm1.1(KOMP)Vlcg>|Bbs10<tm1.2Vmar>	50227482	HGNC:26291	BBS10	
MGI:2135267	Bbs2		Bbs2		MP:0001260		Bbs2<tm1Vcs>	50221034	HGNC:967	BBS2	
MGI:1918742	Bbs7		Bbs7		MP:0001260		Bbs7<tm1Vcs>	50223069	HGNC:18758	BBS7	
MGI:2442833	Bbs9		Bbs9		MP:0001260,MP:0011100		Bbs9<em1(IMPC)Bay>|Bbs9<m1Btlr>	50232298	HGNC:30000	BBS9	
MGI:1929940	Bcam		Bcam		MP:0001260		Bcam<tm1Ics>	50224264	HGNC:6722	BCAM	
MGI:1913415	Bccip		Bccip		MP:0011100		Bccip<tm1b(EUCOMM)Hmgu>	50224481	HGNC:978	BCCIP	
MGI:107701	Bckdha		Bckdha		MP:0011100		Bckdha<em1(IMPC)Tcp>	50229057	HGNC:986	BCKDHA	
MGI:88137	Bckdhb		Bckdhb		MP:0011100		Bckdhb<em1(IMPC)J>	50230318	HGNC:987	BCKDHB	
MGI:1929913	Bcl11b		Bcl11b		MP:0011100		Bcl11b<tm1.1(KOMP)Vlcg>	50217695	HGNC:13222	BCL11B	
MGI:88139	Bcl2l1		Bcl2l1		MP:0011101		Bcl2l1<Plt16>	50217697	HGNC:992	BCL2L1	
MGI:107187	Bcl6		Bcl6		MP:0011101		Bcl6<tm2Rdf>	50217698	HGNC:1001	BCL6	
MGI:1924295	Bcl7a		Bcl7a		MP:0011100		Bcl7a<tm1b(EUCOMM)Wtsi>	50218451	HGNC:1004	BCL7A	
MGI:1924828	Bcl9		Bcl9		MP:0011100		Bcl9<em1(IMPC)Bay>	50226751	HGNC:1008	BCL9	
MGI:1917580	Bclaf1		Bclaf1		MP:0011100		Bclaf1<tm1b(EUCOMM)Wtsi>	50233177	HGNC:16863	BCLAF1	
MGI:1914071	Bcs1l		Bcs1l		MP:0011100		Bcs1l<tm1.1(KOMP)Vlcg>	50230716	HGNC:1020	BCS1L	
MGI:88145	Bdnf		Bdnf		MP:0001260		Bdnf<+>|Bdnf<tm1Par>|Bdnf<tm1(Ntf3)Pern>|Bdnf<tm1.1Tmiz>|Bdnf<+>|Bdnf<tm1Flee>|Bdnf<tm1Par>|Bdnf<+>	50231672	HGNC:1033	BDNF	
MGI:1347077	Bdp1		Bdp1		MP:0011100		Bdp1<em1(IMPC)Tcp>	50223951	HGNC:13652	BDP1	
MGI:1891828	Becn1		Becn1		MP:0011100		Becn1<tm1b(KOMP)Wtsi>	50231034	HGNC:1034	BECN1	
MGI:2684950	Becn2		Becn2		MP:0001260		Becn2<tm1.1Blev>|Becn2<+>	50231033	HGNC:38606	BECN2	
MGI:2677212	Bend3		Bend3		MP:0011100		Bend3<tm1b(KOMP)Mbp>	50226283	HGNC:23040	BEND3	
MGI:1933388	Bicc1		Bicc1		MP:0011100,MP:0011101		Bicc1<em1(IMPC)Mbp>|Bicc1<tm1Bdc>	50217731	HGNC:19351	BICC1	
MGI:2154263	Bicra		Bicra		MP:0011100		Bicra<em1(IMPC)J>	50222651	HGNC:4332	BICRA	
MGI:1276108	Birc6		Birc6		MP:0008762,MP:0011100		Birc6<em1(IMPC)Ccpcz>|Birc6<m1Anu>	50232394	HGNC:13516	BIRC6	
MGI:1328362	Blm		Blm		MP:0002080		Blm<tm2Brd>	50232127	HGNC:1058	BLM	
MGI:1920939	Bloc1s2		Bloc1s2		MP:0011100,MP:0011101		Bloc1s2<tm1.1(KOMP)Mbp>|Bloc1s2<tm1Wli>	50229756	HGNC:20984	BLOC1S2	
MGI:1927580	Bloc1s6		Bloc1s6		MP:0001260		Bloc1s6<pa>	50225069	HGNC:8549	BLOC1S6	
MGI:2444631	Bltp1		Bltp1		MP:0011100		Bltp1<tm1b(EUCOMM)Hmgu>	50226395	HGNC:26953	BLTP1	
MGI:1919753	Bltp2		Bltp2		MP:0011100		Bltp2<em1(IMPC)J>	50233189	HGNC:28960	BLTP2	
MGI:88174	Bmi1		Bmi1		MP:0011100		Bmi1<tm1.1(KOMP)Vlcg>	50217757	HGNC:1066	BMI1	
MGI:88176	Bmp1		Bmp1		MP:0011100		Bmp1<em1(IMPC)Bay>	50222430	HGNC:1067	BMP1	
MGI:1338820	Bmp10		Bmp10		MP:0011100		Bmp10<tm3b(EUCOMM)Hmgu>	50217758	HGNC:20869	BMP10	
MGI:88180	Bmp4		Bmp4		MP:0011100,MP:0011101		Bmp4<tm1b(EUCOMM)Hmgu>|Bmp4<tm3Blh>|Bmp4<+>	50217765	HGNC:1071	BMP4	
MGI:88181	Bmp5		Bmp5		MP:0002080,MP:0010770		Bmp5<se-20H>|Bmp5<se>|Bmp5<se-20H>	50217766	HGNC:1072	BMP5	
MGI:103302	Bmp7		Bmp7		MP:0011100		Bmp7<tm1.2Dgra>	50217767	HGNC:1074	BMP7	
MGI:1338938	Bmpr1a		Bmpr1a		MP:0002080		Bmpr1a<tm2.2Bhr>	50217328	HGNC:1076	BMPR1A	
MGI:1095407	Bmpr2		Bmpr2		MP:0011101		Bmpr2<+>|Bmpr2<tm1Kmi>	50232116	HGNC:1078	BMPR2	
MGI:2446132	Bms1		Bms1		MP:0011100		Bms1<tm1b(EUCOMM)Hmgu>	50217770	HGNC:23505	BMS1	
MGI:109328	Bnip1		Bnip1		MP:0011100		Bnip1<tm2b(KOMP)Wtsi>	50226810	HGNC:1082	BNIP1	
MGI:1916806	Bod1		Bod1		MP:0011100		Bod1<tm1b(KOMP)Wtsi>	50220585	HGNC:25114	BOD1	
MGI:1916806	Bod1		Bod1		MP:0011100		Bod1<tm1b(KOMP)Wtsi>	50220585	HGNC:28505	BOD1L2	
MGI:1915024	Borcs5		Borcs5		MP:0011100		Borcs5<em1(IMPC)Bay>	50223881	HGNC:17950	BORCS5	
MGI:1919173	Borcs6		Borcs6		MP:0011100		Borcs6<tm1.1(KOMP)Vlcg>	50227623	HGNC:25939	BORCS6	
MGI:1915720	Bpnt2		Bpnt2		MP:0001260		Bpnt2<+>|Bpnt2<tm1a(KOMP)Wtsi>	50223977	HGNC:26019	BPNT2	
MGI:2444008	Bptf		Bptf		MP:0011100		Bptf<em1(IMPC)Bay>	50221353	HGNC:3581	BPTF	
MGI:1919649	Brap		Brap		MP:0011100		Brap<em1(IMPC)Mbp>	50231505	HGNC:1099	BRAP	
MGI:104537	Brca1		Brca1		MP:0001260,MP:0011101		Brca1<tm2Arge>|Brca1<tm3Cxd>	50233210	HGNC:1100	BRCA1	
MGI:109337	Brca2		Brca2		MP:0011101		Brca2<tm1Cam>|Brca2<tm2.1Sks>|Brca2<tm2.1Sks>|Brca2<tm1Brd>	50220626	HGNC:1101	BRCA2	
MGI:99495	Brd2		Brd2		MP:0011100		Brd2<em1(IMPC)Wtsi>	50217789	HGNC:1103	BRD2	
MGI:1888520	Brd4		Brd4		MP:0011100		Brd4<tm1b(EUCOMM)Wtsi>	50220738	HGNC:13575	BRD4	
MGI:1925906	Brd8		Brd8		MP:0011100		Brd8<tm1a(EUCOMM)Wtsi>	50217790	HGNC:19874	BRD8	
MGI:2145317	Brd9		Brd9		MP:0011100		Brd9<em1(IMPC)Tcp>	50231990	HGNC:25818	BRD9	
MGI:1915406	Brk1		Brk1		MP:0011100		Brk1<em1(IMPC)Mbp>	50231262	HGNC:23057	BRK1	
MGI:1100501	Brs3		Brs3		MP:0001260		Brs3<tm1Jfb>	50233215	HGNC:1113	BRS3	
MGI:1202875	Btf3		Btf3		MP:0011100		Btf3<em1(IMPC)Tcp>	50228670	HGNC:1125	BTF3	
MGI:1100510	Bub1		Bub1		MP:0011100		Bub1<em1(IMPC)Bay>	50225712	HGNC:1148	BUB1	
MGI:1913388	Bud23		Bud23		MP:0011100		Bud23<em2(IMPC)H>	50228531	HGNC:16405	BUD23	
MGI:1858419	Bysl		Bysl		MP:0011100		Bysl<em1(IMPC)Ccpcz>	50230879	HGNC:1157	BYSL	
MGI:1917111	2010003K11Rik		2010003K11Rik		MP:0001260		2010003K11Rik<em1Cya>	50233232	HGNC:34442	C11orf86	
MGI:1913624	2310011J03Rik		2310011J03Rik		MP:0011100		2310011J03Rik<em1(IMPC)Mbp>	50222585	HGNC:26711	C19orf25	
MGI:1920703	1700067K01Rik		1700067K01Rik		MP:0011100		1700067K01Rik<tm2a(KOMP)Wtsi>	50232065	HGNC:34354	C19orf67	
MGI:1927354	C1d		C1d		MP:0011100		C1d<em1(IMPC)H>	50229522	HGNC:29911	C1D	
MGI:2151071	C1galt1		C1galt1		MP:0011100		C1galt1<em1(IMPC)Hmgu>	50217866	HGNC:24337	C1GALT1	
MGI:1919959	C1qtnf6		C1qtnf6		MP:0011101		C1qtnf6<tm1Yiw>	50217875	HGNC:14343	C1QTNF6	
MGI:3045252	C1qtnf9		C1qtnf9		MP:0001260		C1qtnf9<tm1(KOMP)Vlcg>	50217876	HGNC:28732	C1QTNF9	
MGI:3045252	C1qtnf9		C1qtnf9		MP:0001260		C1qtnf9<tm1(KOMP)Vlcg>	50217876	HGNC:34072	C1QTNF9B	
MGI:1922730	1700003F12Rik		1700003F12Rik		MP:0011100		1700003F12Rik<tm1.1(KOMP)Vlcg>	50233291	HGNC:16137	C20orf144	
MGI:2142166	C2cd3		C2cd3		MP:0011100		C2cd3<em1(IMPC)Tcp>	50225950	HGNC:24564	C2CD3	
MGI:1923049	4930444P10Rik		4930444P10Rik		MP:0011100		4930444P10Rik<em1(IMPC)Tcp>	50233343	HGNC:51258	C8orf89	
MGI:107438	Cab39		Cab39		MP:0011100		Cab39<em1(IMPC)Tcp>	50224467	HGNC:20292	CAB39	
MGI:1298375	Cabin1		Cabin1		MP:0011100		Cabin1<em1(IMPC)Ccpcz>	50221028	HGNC:24187	CABIN1	
MGI:109482	Cacna1a		Cacna1a		MP:0011100		Cacna1a<Tg-5J>	50217935	HGNC:1388	CACNA1A	
MGI:103013	Cacna1c		Cacna1c		MP:0011100		Cacna1c<em1(IMPC)Mbp>|Cacna1c<tm1Dgen>	50219046	HGNC:1390	CACNA1C	
MGI:88293	Cacna1d		Cacna1d		MP:0011100		Cacna1d<em1(IMPC)J>	50217937	HGNC:1391	CACNA1D	
MGI:106217	Cacna1e		Cacna1e		MP:0001260		Cacna1e<tm1.1Tsch>	50226441	HGNC:1392	CACNA1E	
MGI:88294	Cacna1s		Cacna1s		MP:0011100		Cacna1s<tm1.1(KOMP)Vlcg>	50217940	HGNC:1397	CACNA1S	
MGI:1917562	Cactin		Cactin		MP:0011100		Cactin<em1(IMPC)Ccpcz>	50226569	HGNC:29938	CACTIN	
MGI:1916969	Cad		Cad		MP:0011100		Cad<em1(IMPC)Mbp>	50218387	HGNC:1424	CAD	
MGI:88250	Cald1		Cald1		MP:0011100		Cald1<tm1Chac>	50217948	HGNC:1441	CALD1	
MGI:88251	Calm1		Calm1		MP:0001260,MP:0011101		Calm1<+>|Calm1<em1Allg>|Calm1<em1Gkim>	50217966	HGNC:1442	CALM1	
MGI:1097158	Calu		Calu		MP:0011100		Calu<em1(IMPC)Tcp>	50217972	HGNC:1458	CALU	
MGI:3036242	Camsap1		Camsap1		MP:0011100		Camsap1<em1(IMPC)J>	50217995	HGNC:19946	CAMSAP1	
MGI:1261820	Cand1		Cand1		MP:0011100		Cand1<em1(IMPC)Mbp>	50221017	HGNC:30688	CAND1	
MGI:1100859	Capn5		Capn5		MP:0001260		Capn5<tm1a(EUCOMM)Hmgu>	50227060	HGNC:1482	CAPN5	
MGI:1913208	Carm1		Carm1		MP:0011100		Carm1<m9Bei>|Carm1<tm1Mtb>|Carm1<tm1b(EUCOMM)Hmgu>	50225150	HGNC:23393	CARM1	
MGI:1351477	Cars1		Cars1		MP:0011100		Cars1<em1(IMPC)Tcp>	50218037	HGNC:1493	CARS1	
MGI:1919191	Cars2		Cars2		MP:0002080,MP:0011100		Cars2<em1(IMPC)Bay>|Cars2<em1Akai>	50221784	HGNC:25695	CARS2	
MGI:1351330	Cartpt		Cartpt		MP:0001260		Cartpt<tm1Amgn>	50218038	HGNC:24323	CARTPT	
MGI:2179723	Casc3		Casc3		MP:0011100		Casc3<tm1.1(KOMP)Vlcg>	50231737	HGNC:17040	CASC3	
MGI:107739	Casp3		Casp3		MP:0011101		Casp3<hith2>|Casp3<tm1Flv>	50218046	HGNC:1504	CASP3	
MGI:1277950	Casp9		Casp9		MP:0011101		Casp9<tm1Mak>	50223487	HGNC:1511	CASP9	
MGI:1309469	Casq2		Casq2		MP:0011100		Casq2<tm1b(KOMP)Wtsi>	50228562	HGNC:1513	CASQ2	
MGI:1351351	Casr		Casr		MP:0011100		Casr<tm1b(KOMP)Mbp>	50218051	HGNC:1514	CASR	
MGI:1196251	Casz1		Casz1		MP:0011100		Casz1<tm1b(EUCOMM)Hmgu>	50225491	HGNC:26002	CASZ1	
MGI:1277968	Cavin1		Cavin1		MP:0011101		Cavin1<tm1Pfp>	50221650	HGNC:9688	CAVIN1	
MGI:99851	Cbfb		Cbfb		MP:0011101		Cbfb<+>|Cbfb<tm3Ppl>	50228397	HGNC:1539	CBFB	
MGI:88279	Cbl		Cbl		MP:0001260,MP:0011101		Cbl<+>|Cbl<tm1Ddlb>|Cbl<tm1Ddlb>|Cbl<tm2Wlan>	50229044	HGNC:1541	CBL	
MGI:2384567	Cbr4		Cbr4		MP:0011100		Cbr4<em1(IMPC)Bay>	50223405	HGNC:25891	CBR4	
MGI:105369	Cbx1		Cbx1		MP:0011100		Cbx1<em1(IMPC)Ccpcz>|Cbx1<tm1a(EUCOMM)Wtsi>	50218681	HGNC:1551	CBX1	
MGI:88289	Cbx2		Cbx2		MP:0011100		Cbx2<tm1b(KOMP)Wtsi>	50224961	HGNC:1552	CBX2	
MGI:1195985	Cbx4		Cbx4		MP:0011100		Cbx4<tm1.1(KOMP)Vlcg>	50223432	HGNC:1554	CBX4	
MGI:2445053	Ccbe1		Ccbe1		MP:0002080,MP:0011100		Ccbe1<em1(IMPC)Mbp>|Ccbe1<tm1Mlkn>	50222406	HGNC:29426	CCBE1	
MGI:1914541	Ccdc137		Ccdc137		MP:0011100		Ccdc137<tm1a(KOMP)Wtsi>	50221033	HGNC:33451	CCDC137	
MGI:2444652	Ccdc174		Ccdc174		MP:0011100		Ccdc174<em1(IMPC)Bay>	50229880	HGNC:28033	CCDC174	
MGI:2445022	Ccdc186		Ccdc186		MP:0011100		Ccdc186<em1(IMPC)Mbp>	50222588	HGNC:24349	CCDC186	
MGI:1914332	Ccdc198		Ccdc198		MP:0001260		Ccdc198<em1Iad>	50233422	HGNC:20189	CCDC198	
MGI:2685477	Ccdc32		Ccdc32		MP:0011100		Ccdc32<em1(IMPC)J>	50226307	HGNC:28295	CCDC32	
MGI:1289263	Ccdc39		Ccdc39		MP:0011069,MP:0011100		Ccdc39<prh>|Ccdc39<tm2b(KOMP)Wtsi>	50232578	HGNC:25244	CCDC39	
MGI:1914413	Ccdc47		Ccdc47		MP:0011101		Ccdc47<tm1Hta>	50231339	HGNC:24856	CCDC47	
MGI:1289302	Ccdc59		Ccdc59		MP:0011100		Ccdc59<em1(IMPC)J>	50227271	HGNC:25005	CCDC59	
MGI:1923801	Ccdc6		Ccdc6		MP:0011100,MP:0011101		Ccdc6<em1(IMPC)Wtsi>|Ccdc6<tm1Afus>	50218726	HGNC:18782	CCDC6	
MGI:3612184	Ccdc8		Ccdc8		MP:0011100		Ccdc8<em1(IMPC)Tcp>	50233435	HGNC:25367	CCDC8	
MGI:1918079	Ccdc93		Ccdc93		MP:0011100		Ccdc93<em1(IMPC)J>	50229999	HGNC:25611	CCDC93	
MGI:2385321	Cchcr1		Cchcr1		MP:0010771		Cchcr1<em1Aoka>|Cchcr1<+>	50233441	HGNC:13930	CCHCR1	
MGI:88302	Ccnb1		Ccnb1		MP:0011100		Ccnb1<tm1b(KOMP)Wtsi>	50218242	HGNC:1579	CCNB1	
MGI:88313	Ccnd1		Ccnd1		MP:0011101		Ccnd1<tm1Dsn>	50218163	HGNC:1582	CCND1	
MGI:2145534	Ccno		Ccno		MP:0011100		Ccno<tm1b(EUCOMM)Wtsi>	50233452	HGNC:18576	CCNO	
MGI:1916359	Ccnq		Ccnq		MP:0011100		Ccnq<tm1.1(KOMP)Vlcg>	50220596	HGNC:28434	CCNQ	
MGI:104708	Cct3		Cct3		MP:0011100		Cct3<em1(IMPC)Tcp>	50218893	HGNC:1616	CCT3	
MGI:107185	Cct5		Cct5		MP:0011100		Cct5<em1(IMPC)Tcp>	50228173	HGNC:1618	CCT5	
MGI:107184	Cct7		Cct7		MP:0011100		Cct7<em1(IMPC)J>	50218894	HGNC:1622	CCT7	
MGI:107183	Cct8		Cct8		MP:0011100		Cct8<em1(IMPC)J>	50233454	HGNC:1623	CCT8	
MGI:1916218	Cdan1		Cdan1		MP:0011100		Cdan1<tm1b(KOMP)Wtsi>	50227625	HGNC:1713	CDAN1	
MGI:2138811	Cdc123		Cdc123		MP:0011100		Cdc123<tm1b(KOMP)Wtsi>	50217846	HGNC:16827	CDC123	
MGI:1917207	Cdc16		Cdc16		MP:0011100		Cdc16<em1(IMPC)Bay>	50228518	HGNC:1720	CDC16	
MGI:1859866	Cdc20		Cdc20		MP:0011100		Cdc20<tm1.1(KOMP)Vlcg>	50229108	HGNC:1723	CDC20	
MGI:1098815	Cdc23		Cdc23		MP:0011100		Cdc23<em1(IMPC)J>	50230690	HGNC:1724	CDC23	
MGI:103198	Cdc25a		Cdc25a		MP:0011100		Cdc25a<Gt(OST186277)Lex>	50233500	HGNC:1725	CDC25A	
MGI:1913690	Cdc26		Cdc26		MP:0011100		Cdc26<tm1b(EUCOMM)Hmgu>	50222679	HGNC:17839	CDC26	
MGI:109531	Cdc37		Cdc37		MP:0011100		Cdc37<em1(IMPC)J>	50230717	HGNC:1735	CDC37	
MGI:1918963	Cdc40		Cdc40		MP:0011100		Cdc40<em1(IMPC)Bay>	50231259	HGNC:17350	CDC40	
MGI:106211	Cdc42		Cdc42		MP:0011100		Cdc42<tm1b(EUCOMM)Hmgu>	50218819	HGNC:1736	CDC42	
MGI:1338073	Cdc45		Cdc45		MP:0011100		Cdc45<em1(IMPC)Bay>	50218822	HGNC:1739	CDC45	
MGI:1918952	Cdc5l		Cdc5l		MP:0011100		Cdc5l<em1(IMPC)J>	50230674	HGNC:1743	CDC5L	
MGI:1309511	Cdc7		Cdc7		MP:0011100		Cdc7<tm1.1(KOMP)Vlcg>	50223534	HGNC:1745	CDC7	
MGI:1915099	Cdca5		Cdca5		MP:0011100		Cdca5<tm1.1(KOMP)Vlcg>	50220731	HGNC:14626	CDCA5	
MGI:88354	Cdh1		Cdh1		MP:0002080,MP:0011100		Cdh1<tm1a(EUCOMM)Wtsi>|Cdh1<tm3.1Kem>	50220041	HGNC:1748	CDH1	
MGI:3026886	Cdin1		Cdin1		MP:0011100		Cdin1<em1(IMPC)J>	50220820	HGNC:26929	CDIN1	
MGI:1913876	Cdip1		Cdip1		MP:0011100		Cdip1<tm1.1(KOMP)Vlcg>	50230445	HGNC:13234	CDIP1	
MGI:105491	Cdipt		Cdipt		MP:0011100		Cdipt<tm1b(EUCOMM)Wtsi>	50224228	HGNC:1769	CDIPT	
MGI:1098802	Cdk12		Cdk12		MP:0011100		Cdk12<em1(IMPC)Tcp>	50226894	HGNC:24224	CDK12	
MGI:1916812	Cdk13		Cdk13		MP:0011100		Cdk13<tm1b(EUCOMM)Hmgu>	50218816	HGNC:1733	CDK13	
MGI:104772	Cdk2		Cdk2		MP:0011101		Cdk2<tm1.1Jro>	50228579	HGNC:1771	CDK2	
MGI:2145349	Cdk20		Cdk20		MP:0011100		Cdk20<em1(IMPC)Bay>	50218781	HGNC:21420	CDK20	
MGI:88357	Cdk4		Cdk4		MP:0001260		Cdk4<tm1.1Bbd>	50230190	HGNC:1773	CDK4	
MGI:1933126	Cdk5rap3		Cdk5rap3		MP:0011100		Cdk5rap3<tm1b(EUCOMM)Hmgu>	50218839	HGNC:18673	CDK5RAP3	
MGI:1196224	Cdk8		Cdk8		MP:0011100		Cdk8<tm1b(EUCOMM)Hmgu>	50229280	HGNC:1779	CDK8	
MGI:1328368	Cdk9		Cdk9		MP:0011100		Cdk9<tm1.1(KOMP)Vlcg>	50228717	HGNC:1780	CDK9	
MGI:104556	Cdkn1a		Cdkn1a		MP:0001260		Cdkn1a<tm1Tyj>	50218993	HGNC:1784	CDKN1A	
MGI:104565	Cdkn1b		Cdkn1b		MP:0001260		Cdkn1b<tm1Ako>|Cdkn1b<tm1Jro>|Cdkn1b<tm1Kin>|Cdkn1b<tm1Mlf>|Cdkn1b<tm3Jro>	50218836	HGNC:1785	CDKN1B	
MGI:104564	Cdkn1c		Cdkn1c		MP:0011100		Cdkn1c<tm1.1(KOMP)Vlcg>	50218643	HGNC:1786	CDKN1C	
MGI:105388	Cdkn2c		Cdkn2c		MP:0001260		Cdkn2c<tm1Bbd>|Cdkn2c<tm1Yxi>	50226073	HGNC:1789	CDKN2C	
MGI:1332236	Cds2		Cds2		MP:0011100		Cds2<Gt(OST184358)Lex>|Cds2<tm1a(KOMP)Wtsi>	50230986	HGNC:1801	CDS2	
MGI:3505689	Cdsn		Cdsn		MP:0011100		Cdsn<tm1b(EUCOMM)Hmgu>	50233529	HGNC:1802	CDSN	
MGI:88373	Cebpb		Cebpb		MP:0011101		Cebpb<tm1.1Acle>|Cebpb<tm1Pfj>	50218333	HGNC:1834	CEBPB	
MGI:1923799	Cecr2		Cecr2		MP:0011100		Cecr2<tm2b(EUCOMM)Hmgu>	50226554	HGNC:1840	CECR2	
MGI:1342295	Celf1		Celf1		MP:0011100		Celf1<em1(IMPC)Bay>	50217810	HGNC:2549	CELF1	
MGI:1932407	Celf4		Celf4		MP:0001260,MP:0011100		Celf4<+>|Celf4<Ff>|Celf4<tm1a(EUCOMM)Wtsi>	50231468	HGNC:14015	CELF4	
MGI:1100883	Celsr1		Celsr1		MP:0002080,MP:0011101		Celsr1<ctb-2J>|Celsr1<ctb>|Celsr1<tm1.1Fati>	50218853	HGNC:1850	CELSR1	
MGI:2443629	Cemip		Cemip		MP:0011101		Cemip<tm1.1Okda>	50222545	HGNC:29213	CEMIP	
